particle,mean_vx_px_per_frame,mean_vy_px_per_frame,mean_speed_px_per_frame,n_steps,rms_residual_speed_px_per_frame,mean_vx_px_per_s,mean_vy_px_per_s,mean_speed_px_per_s,mean_vx_um_per_s,mean_vy_um_per_s,mean_speed_um_per_s,rms_residual_speed_px_per_s,rms_residual_speed_um_per_s,D_m2_per_s,k_B_est_J_per_K,k_B_ratio_to_accepted
22,0.0009373472978152428,0.0002625670675281899,0.32394978796773494,1457,0.40855667184836075,0.03254657287474086,0.00911685371871381,11.248184537815693,0.008136643218685215,0.0022792134296784525,2.812046134453923,14.185904759918783,3.5464761899796957,,,
25,0.08178715266198253,0.07214997469688603,0.6311812731860296,500,0.7210160797751964,2.8398135147293573,2.505191421425277,21.91587616756532,0.7099533786823393,0.6262978553563192,5.47896904189133,25.035120321954373,6.258780080488593,,,
27,0.10766838878160997,0.097588111605963,0.5880022545761984,126,0.6511551683545094,3.738461795275062,3.388454411182247,20.41661428339476,0.9346154488187655,0.8471136027955618,5.10415357084869,22.609409755605274,5.652352438901318,,,
28,0.1536616424037344,0.0712585733763506,1.1482182181189753,28,1.4078443002575858,5.335439547542466,2.4742401847736453,39.86843296952706,1.3338598868856164,0.6185600461934113,9.967108242381766,48.88316979354389,12.220792448385973,,,
29,0.0711905279879642,0.055786657211981124,0.7498234752301852,182,0.8645811862328422,2.471877512798093,1.9370243117144086,26.03537070694249,0.6179693781995232,0.48425607792860215,6.508842676735623,30.019987948376748,7.504996987094187,,,
31,0.25984707560136094,0.21516432874654715,0.6510635345186149,21,0.7599740598580157,9.022410159030455,7.47093582273761,22.606228045555348,2.255602539757614,1.8677339556844026,5.651557011388837,26.38781930639002,6.596954826597505,,,
32,0.002506197073146469,-0.0003731800716714286,1.3126128426623929,1459,1.688349288616554,0.08702017477379169,-0.012957558448575345,45.57654312292361,0.021755043693447922,-0.003239389612143836,11.394135780730902,58.62286399934399,14.655715999835998,,,
33,-0.0032599138669568224,0.006638429414059111,0.8093241164991314,471,1.1472490903177068,-0.11319072928847479,0.23049954611496046,28.101351973082842,-0.028297682322118697,0.057624886528740114,7.0253379932707105,39.83478291401142,9.958695728502855,,,
34,-0.0001304471609537424,1.8200831267346405e-05,0.18003362646147247,1463,0.24763132636192073,-0.004529386322635843,0.0006319692632648019,6.2511275779952475,-0.0011323465806589608,0.00015799231581620048,1.5627818944988119,8.598254913938613,2.149563728484653,,,
35,-4.535335453490099e-05,0.0001528286137625,0.2128055102589818,1463,0.2816115814794261,-0.001574759176160832,0.005306515127061526,7.389032927212367,-0.000393689794040208,0.0013266287817653814,1.8472582318030917,9.778117332128634,2.4445293330321585,,,
36,-0.00015447402350130554,0.0006208673406571261,0.56899455328467,1463,0.7419659472341007,-0.005363647044012331,0.021557755802296734,19.756628879150313,-0.0013409117610030828,0.0053894389505741835,4.939157219787578,25.762541619862446,6.440635404965612,,,
37,0.20060937708409787,0.24590742025671583,0.9616836905011705,41,1.1487714632919157,6.965558791114047,8.538397446153688,33.39158110158164,1.7413896977785117,2.134599361538422,8.34789527539541,39.8876427484219,9.971910687105474,,,
38,-1.7403354504955325e-05,-0.000990474665145112,0.4416844780353539,855,0.5296989706946525,-0.0006042792751210588,-0.03439126132316858,15.336168446343558,-0.0001510698187802647,-0.008597815330792145,3.8340421115858896,18.392207660459725,4.598051915114931,,,
39,-0.0013043950149415437,0.00042923035848347696,1.1767537878282717,1463,1.4846519959021953,-0.045291203708800284,0.014903736507263288,40.85924502097325,-0.011322800927200071,0.003725934126815822,10.214811255243312,51.550086601716025,12.887521650429006,,,
40,-0.0005375360663550417,-6.398865875844565e-05,0.4176935067444703,1461,0.5566791069212376,-0.01866432729597976,-0.00222181420941075,14.503153941181498,-0.00466608182399494,-0.0005554535523526875,3.6257884852953746,19.329011950519213,4.832252987629803,,,
41,0.04243514909648297,0.06036905771126305,0.571342973028552,1460,0.6527494770686411,1.4734332469280818,2.0961344218504756,19.838170709497383,0.36835831173202044,0.5240336054626189,4.959542677374346,22.664767342777356,5.666191835694339,,,
42,0.15584637915662486,0.24595695603322698,0.7572078861290157,470,0.8619269015664008,5.4112979770763285,8.540117427385708,26.291772222171684,1.3528244942690821,2.135029356846427,6.572943055542921,29.92782587618857,7.481956469047143,,,
43,-5.492627673076581e-05,0.00020730657098903498,0.1906281192854996,1463,0.23737639875198083,-0.0019071501806456504,0.0071980987578812725,6.618989557831117,-0.0004767875451614126,0.0017995246894703181,1.6547473894577793,8.242183317466278,2.0605458293665695,,,
44,-0.00020949997017051633,-0.00807259756211441,1.7931616398648251,178,2.3565167098615385,-0.007274257964260668,-0.28029673255173654,62.26215845938646,-0.001818564491065167,-0.07007418313793413,15.565539614846616,81.82297319981234,20.455743299953085,,,
45,0.06308273162155956,-0.013793640396750106,0.8422031457344099,25,1.1422817557294822,2.190358607363791,-0.4789427818559572,29.242977626190182,0.5475896518409478,-0.1197356954639893,7.3107444065475455,39.66230712243908,9.91557678060977,,,
48,4.0676800291478456e-07,-7.567676020136281e-06,0.3878411495801862,1455,0.5783672355029522,1.412379859720715e-05,-0.000262764846771172,13.466620395723226,3.5309496493017876e-06,-6.5691211692793e-05,3.3666550989308064,20.082067151133508,5.020516787783377,,,
49,0.21105726992429724,0.07051718716039151,0.7296272165399189,139,0.8479001380340146,7.328330526311449,2.448497772583114,25.334116212699065,1.8320826315778622,0.6121244431457785,6.333529053174766,29.440788592817057,7.360197148204264,,,
50,-0.00873667735174208,-0.016368599502826823,0.5014258624012298,34,0.7073900532237231,-0.30335491100718853,-0.5683505119371529,17.410508794295502,-0.07583872775179713,-0.14208762798428823,4.352627198573876,24.561997428034115,6.140499357008529,,,
54,-0.018499730817997835,0.014832217704782916,0.4072112965825135,73,0.5096576956329666,-0.6423476534625209,0.5150042631454724,14.139190639938034,-0.16058691336563022,0.1287510657863681,3.5347976599845086,17.696334507767865,4.424083626941966,,,
58,0.13277027376347897,0.16683707324615277,0.70850878067489,42,0.8149783854799897,4.610049445615517,5.792916857252917,24.60084188259353,1.1525123614038792,1.4482292143132292,6.150210470648383,28.297679500636203,7.074419875159051,,,
61,0.027262243055045588,-0.011049520828080972,0.4531604385024684,40,0.5434453038424271,0.946599603357293,-0.38366146219262753,15.734636745682709,0.23664990083932325,-0.09591536554815688,3.933659186420677,18.86950784001675,4.717376960004188,,,
68,0.2004989997705592,0.2803689149951206,0.8033930216723465,409,0.9003681764854282,6.961726270033357,9.734969466460578,27.895412498507216,1.7404315675083393,2.4337423666151445,6.973853124626804,31.26258382392704,7.81564595598176,,,
69,-0.00018459980498789953,0.0005872849014209657,0.27701628565077946,1454,0.43949734465815427,-0.006409674428789848,0.02039170634713877,9.618559470366364,-0.001602418607197462,0.005097926586784693,2.404639867591591,15.260226801220433,3.8150567003051084,,,
70,0.10597875526456028,0.13890215281695256,0.6488409982465032,201,0.7336899936640024,3.6797943402960622,4.822960550110227,22.529057141115086,0.9199485850740156,1.2057401375275567,5.632264285278771,25.475183960001495,6.368795990000374,,,
71,-0.10215129590088538,0.020334629515490553,1.2185274087274265,23,1.592427644407042,-3.5468972962705423,0.706059006036863,42.309708685833705,-0.8867243240676356,0.17651475150921575,10.577427171458426,55.292272669101315,13.823068167275329,,,
72,0.050107396850686804,-0.05599410956989775,0.5980237024197509,54,0.6914291883263821,1.7398290334495472,-1.9442274724859896,20.764578995418592,0.4349572583623868,-0.4860568681214974,5.191144748854648,24.00780427706864,6.00195106926716,,,
73,-0.004872302474927108,-0.01589153043991097,0.6470223661988399,29,0.7750339765490569,-0.16917608653441907,-0.5517857199345887,22.46591059915612,-0.04229402163360477,-0.13794642998364717,5.61647764978903,26.910729733736357,6.727682433434089,,,
74,0.0034638918064047175,-0.007538533268527093,1.6870223243177782,154,2.1735999493684472,0.1202732513019846,-0.2617529521497977,58.5767891449619,0.03006831282549615,-0.06543823803744943,14.644197286240475,75.47173744197123,18.867934360492807,,,
76,0.0320499915226611,0.15254597943195505,0.7277760100894008,82,0.8612967702770842,1.1128398056498388,5.296701497836343,25.269838622324176,0.2782099514124597,1.3241753744590858,6.317459655581044,29.90594645756092,7.47648661439023,,,
78,5.19824039985063e-05,-1.7378127624399654e-05,0.34866027104049335,1463,0.4467113538500417,0.0018049330316361357,-0.0006034033473744048,12.106181931068011,0.0004512332579090339,-0.0001508508368436012,3.026545482767003,15.510711628381149,3.877677907095287,,,
80,-0.015017961168896587,-0.010907812127812291,0.546823072225032,91,0.6581162989342765,-0.5214536477064273,-0.3787410527018984,18.98679071379756,-0.13036341192660683,-0.0946852631754746,4.74669767844939,22.85111413159595,5.712778532898987,,,
83,0.04859769552455829,0.05388114550193941,0.9308668685062531,131,1.1347024647113393,1.6874091840037129,1.8708611341183403,32.32155940827412,0.4218522960009282,0.4677152835295851,8.08038985206853,39.399138979707125,9.849784744926781,,,
86,0.008744828429042981,0.005728649079511033,0.8930968921764808,54,1.1257371319987781,0.3036379327132304,0.1989101533387821,31.01011029015177,0.0759094831783076,0.04972753833469552,7.752527572537942,39.08784469726157,9.771961174315393,,,
87,0.0345162809216098,0.06538746539685529,0.5921547119616588,360,0.6884594075595081,1.1984743061601355,2.2703835735096094,20.560795908732718,0.2996185765400339,0.5675958933774023,5.1401989771831795,23.904687549281242,5.9761718873203105,,,
89,0.16791426977071827,0.21997094578572562,0.8009559426930764,420,0.908672860251808,5.83031927497888,7.637831179571966,27.810792242189,1.45757981874472,1.9094577948929914,6.95269806054725,31.55093905366328,7.88773476341582,,,
90,0.005631734429910343,-0.0013107622593065008,1.5455104375522766,605,1.9388753906207856,0.19554508287534694,-0.045512287167640324,53.66321341269015,0.048886270718836736,-0.011378071791910081,13.415803353172537,67.32163131313492,16.83040782828373,,,
91,0.11652362882391014,0.19831106780044583,0.6884524551221555,151,0.7764988602333328,4.045933440023808,6.88575689616708,23.904446146751482,1.011483360005952,1.72143922404177,5.9761115366878705,26.961593425021782,6.7403983562554455,,,
92,-0.00010272481002227391,2.709306978341739e-05,0.5869445011960356,1463,0.832300972526724,-0.003566810853593395,0.0009407255690198187,20.379886970528748,-0.0008917027133983487,0.00023518139225495467,5.094971742632187,28.89915436807291,7.2247885920182275,,,
94,0.10554562934682675,0.13065532016215137,0.5483279670772464,191,0.6373429887763651,3.6647553421805186,4.53661402667022,19.03904367285615,0.9161888355451296,1.134153506667555,4.759760918214037,22.129823256292948,5.532455814073237,,,
95,-0.0023103073541501607,0.0026143101649005397,0.13728333010700666,317,0.2641733186356494,-0.08021849195080188,0.09077407754567654,4.766751787975486,-0.02005462298770047,0.022693519386419135,1.1916879469938715,9.172625969667019,2.2931564924167547,,,
96,-0.017776939339445883,0.009938689544191203,0.6038364488713978,135,0.77482969521827,-0.61725088774424,0.34509117835340697,20.966409177712674,-0.15431272193606,0.08627279458835174,5.241602294428168,26.903636677368773,6.725909169342193,,,
97,0.1390883760329249,0.14802559423123496,0.6232626467093455,247,0.7141819179525376,4.829426592615219,5.13974468289694,21.640925619041894,1.2073566481538047,1.284936170724235,5.410231404760474,24.79782455514801,6.199456138787003,,,
98,0.13976754750723067,0.0350057888732207,0.7400172866731547,65,0.9337684145221831,4.853008784546064,1.2154710012559693,25.69488022786528,1.213252196136516,0.3038677503139923,6.42372005696632,32.42230688903924,8.10557672225981,,,
99,0.16125369432205303,0.1349533782470284,0.6291031990629534,335,0.8016065342813111,5.599050774250325,4.685851199493321,21.84372127786387,1.3997626935625813,1.1714627998733302,5.460930319465968,27.833382083315687,6.958345520828922,,,
101,-0.0003404716933470658,0.002135379012090733,0.09482617776717381,338,0.14570508180327413,-0.01182185813639682,0.07414463005781444,3.292554544431809,-0.002955464534099205,0.01853615751445361,0.8231386361079522,5.059171850373285,1.2647929625933212,,,
102,0.000555943007812734,6.587768650390595e-05,0.4642787316422492,1463,0.6169145342206358,0.01930345311727375,0.0022874050307886223,16.120686120082176,0.004825863279318438,0.0005718512576971556,4.030171530020544,21.420506457208916,5.355126614302229,,,
103,0.10137839851568742,0.15764080358820914,0.8124277834294552,53,0.9491666631845451,3.5200607532616988,5.473603982189798,28.209117496237546,0.8800151883154247,1.3684009955474494,7.0522793740593865,32.956964879093775,8.239241219773444,,,
104,0.006471217645432164,0.014126828089069995,0.7591488415310091,177,0.916902752163326,0.2246936190846956,0.4905117249086884,26.3591660756397,0.0561734047711739,0.1226279312271721,6.589791518909925,31.836697360615005,7.959174340153751,,,
105,0.15905550077475708,0.16345610575247746,1.0970358765660748,50,1.4655402742635415,5.522725097901116,5.675522903937523,38.09127970612725,1.380681274475279,1.4188807259843808,9.522819926531813,50.88648940297869,12.721622350744672,,,
106,-5.343902674975204e-05,1.8462901137929397e-05,0.15421237596078857,1283,0.23563828613853954,-0.0018555098868048903,0.0006410688533111846,5.354562118110501,-0.0004638774717012226,0.00016026721332779614,1.3386405295276254,8.18183257130237,2.0454581428255927,,,
107,-6.470090568270186e-05,-5.117854190388929e-05,0.17810130341591934,1463,0.38316560120323534,-0.0022465448471147742,-0.001777021331986844,6.184033457207551,-0.0005616362117786936,-0.000444255332996711,1.5460083643018878,13.304276004978737,3.3260690012446843,,,
108,0.09346611582117649,0.07751181209504758,0.6151678697430787,46,0.6972684275580987,3.2453304735428903,2.691365139564242,21.35985877321918,0.8113326183857226,0.6728412848910605,5.339964693304795,24.210554341672303,6.052638585418076,,,
109,-2.093524640375841e-05,0.0006319333123640736,0.8557709433639751,427,1.1689246069193062,-0.0007269136256312995,0.021941988471905365,29.714078695483945,-0.00018172840640782488,0.005485497117976341,7.428519673870986,40.587400201452155,10.146850050363039,,,
110,0.2654785805714692,0.2785340846373441,0.608306906774495,26,0.7143936773195939,9.217947274602555,9.67126048677786,21.121632417024014,2.3044868186506386,2.417815121694465,5.280408104256003,24.80517726389094,6.201294315972735,,,
111,0.05040213886204525,-0.05814015777587965,0.7105581955090239,39,0.8865892530297429,1.7500630655679352,-2.018742558294093,24.67200166446433,0.4375157663919838,-0.5046856395735233,6.168000416116082,30.784152043698732,7.696038010924683,,,
112,0.0004025931094276673,0.00012966690721392675,0.2855505410379711,1269,0.3793987957389333,0.013978837945547464,0.0045022943522819645,9.914885885920434,0.003494709486386866,0.0011255735880704911,2.4787214714801085,13.173484985647242,3.2933712464118106,,,
113,0.0010380061514288874,-0.0005646245735125539,0.36708935903559115,1463,0.48250998019223257,0.03604164958991383,-0.019604894441502894,12.746076724433797,0.009010412397478457,-0.004901223610375724,3.1865191811084492,16.7537115322347,4.188427883058675,,,
114,0.035791450353503444,0.0492510147690864,0.4355800676094641,811,0.6296865870532057,1.2427507391743466,1.710093734812218,15.124211107535814,0.31068768479358666,0.4275234337030545,3.7810527768839535,21.86397767566141,5.465994418915352,,,
116,-0.0032575200156565363,0.012430757347858397,0.4713969826097456,93,0.6545351508066698,-0.11310760998362626,0.4316207566323393,16.36784603017559,-0.028276902495906565,0.10790518915808482,4.091961507543897,22.72676950630919,5.681692376577297,,,
117,0.0005224097783224431,-2.3077717628274e-05,0.36920033274934766,1463,0.5303842286371332,0.01813911232291187,-0.0008013045114889298,12.81937395372285,0.0045347780807279674,-0.00020032612787223246,3.2048434884307127,18.41600118673854,4.604000296684635,,,
118,0.1324358857177213,0.12160978203626056,0.5523744079934713,71,0.6056012113978081,4.598438823890719,4.222534851863039,19.179544194349308,1.1496097059726798,1.0556337129657598,4.794886048587327,21.027685262154694,5.256921315538674,,,
119,0.040998832668500275,0.06925075716764624,0.41165295027569493,173,0.6283505578984884,1.4235614679156665,2.404524790375013,14.29341373947268,0.35589036697891663,0.6011311975937532,3.57335343486817,21.817588071351313,5.454397017837828,,,
120,0.1879361385638494,0.1675311478486481,0.9777830977865148,128,1.2472914667047847,6.525518603213978,5.817016515600759,33.95058472134337,1.6313796508034946,1.4542541289001898,8.487646180335842,43.30845430692354,10.827113576730884,,,
121,0.0671347537354723,0.003973744081657917,0.29165427277571027,52,0.3870428487178442,2.3310529192030693,0.1379763420033262,10.126819659318212,0.5827632298007673,0.03449408550083155,2.531704914829553,13.438901793180987,3.3597254482952468,,,
122,0.028968277258748003,0.024541409433514332,0.6327759427697948,100,1.1144356133543427,1.0058365229782482,0.8521268183504846,21.971246284852814,0.25145913074456205,0.21303170458762116,5.4928115712132035,38.69543336688949,9.673858341722372,,,
123,3.933582578998079e-05,0.00020342449885280578,0.07311960324356608,557,0.16814371904765082,0.0013658185430797131,0.0070633054491671225,2.5388588638231013,0.0003414546357699283,0.0017658263622917806,0.6347147159557753,5.838286212772532,1.459571553193133,,,
124,0.16058811886113017,0.1932118134767053,0.8308023833583384,346,1.0951273190214825,5.575940663096162,6.708700587538162,28.84712035496823,1.3939851657740405,1.6771751468845404,7.211780088742057,38.02501077106392,9.50625269276598,,,
125,0.09390728287050365,0.07201570698491366,0.39355544474197673,40,0.4369373579115392,3.260648675829628,2.5005293779301723,13.665032152330916,0.815162168957407,0.6251323444825431,3.416258038082729,15.171338941404464,3.792834735351116,,,
126,0.1381681675392865,0.15606429803535335,1.0126242012617075,441,1.3179422766236277,4.7974751132991065,5.418864556383539,35.16033751620901,1.1993687783247766,1.3547161390958848,8.790084379052253,45.7615917289256,11.4403979322314,,,
127,-0.06654047296893334,0.0035455186366071052,0.6011206489897195,44,0.7151149024703808,-2.3104183024273035,0.12310749810027191,20.872111174221043,-0.5776045756068259,0.030776874525067978,5.218027793555261,24.830219643576562,6.207554910894141,,,
128,-0.07536350531570424,0.02948196998480057,0.4145881950990565,24,0.5597192664964264,-2.6167716315718828,1.0236729618122455,14.39533131022944,-0.6541929078929707,0.2559182404530614,3.59883282755736,19.43457237128892,4.85864309282223,,,
129,0.1847448615216555,0.19694012270572891,0.7468272410719689,181,0.9022553650592512,6.414711081754922,6.8381549405883195,25.931335464500904,1.6036777704387306,1.7095387351470799,6.482833866125226,31.32811078558732,7.83202769639683,,,
130,0.00016159957904880409,0.0005567910633634346,0.2987385278485748,1463,0.3771793857590867,0.0056110605837325755,0.019332899302105175,10.372799163958215,0.0014027651459331439,0.004833224825526294,2.5931997909895537,13.096422632327009,3.2741056580817522,,,
132,0.05611546611914646,0.05988637076335737,0.48490121475170245,788,0.5721115160829497,1.9484412145890033,2.0793745656452947,16.836739978608612,0.48711030364725083,0.5198436414113237,4.209184994652153,19.86485606143218,4.966214015358045,,,
135,-0.0018942479272490906,0.004456538682064977,0.5896960201428822,260,0.881683470861489,-0.06577207652994292,0.15473993611866013,20.47542521140116,-0.01644301913248573,0.03868498402966503,5.11885630285029,30.613813475252623,7.653453368813156,,,
136,-0.028014929452153767,0.0026369962575119935,0.3603934427456797,69,0.45047064117371133,-0.9727343804376831,0.09156178405333144,12.513581119015491,-0.24318359510942078,0.02289044601333286,3.1283952797538728,15.641241602833606,3.9103104007084015,,,
137,-3.983324602742584e-05,0.0008696015947845057,0.9850205477513795,166,1.5518920287007574,-0.00138308996856428,0.03019430657410761,34.2018834590234,-0.00034577249214107,0.007548576643526902,8.55047086475585,53.8847950205477,13.471198755136925,,,
138,0.26587558108220816,0.32058062519997194,1.4091514281673028,216,1.7800105913580302,9.231731926336431,11.131200468193425,48.92855588882509,2.307932981584108,2.7828001170483563,12.232138972206272,61.805527753133525,15.451381938283381,,,
139,0.1554479143135349,0.04035944731814262,0.37801913975645257,28,0.42113249364259775,5.39746248079456,1.4013607297805482,13.125580570623546,1.34936562019864,0.35034018244513704,3.2813951426558865,14.62256244425828,3.65564061106457,,,
140,0.0028685849957972224,0.002472714354066442,0.5200329274354908,207,0.6741069505178882,0.09960300822407116,0.085857587801895,18.056583306415114,0.02490075205601779,0.02146439695047375,4.514145826603778,23.406341535882113,5.851585383970528,,,
141,0.01908501697155717,0.11563567211710205,0.5097366102184516,34,0.5669770663533982,0.6626699592864082,4.0151018072500175,17.699074580005078,0.16566748982160204,1.0037754518125044,4.4247686450012695,19.686577697922694,4.921644424480673,,,
142,0.002670961696174432,0.0033299030111698987,0.10378500958614162,420,0.14914799953468635,0.09274113201456863,0.11562089235384122,3.6036231028500096,0.023185283003642157,0.028905223088460306,0.9009057757125024,5.178716839843379,1.2946792099608448,,,
143,-0.03878775943249722,0.0006011950615709073,1.407287675440408,129,1.8019572149307137,-1.3467885830151685,0.020874694927865044,48.86384266664185,-0.3366971457537921,0.005218673731966261,12.215960666660463,62.56755841682424,15.64188960420606,,,
145,0.1413949799687329,0.1676257281804451,1.8021330167893983,52,2.151445733485346,4.909516494474344,5.820300533881415,62.57366260896149,1.227379123618586,1.4550751334703538,15.643415652240373,74.70249875807819,18.675624689519548,,,
149,0.10349052856142742,0.026233323226973113,0.4799057375383777,19,0.5541237856997568,3.5933981327098827,0.9108734490869604,16.66328701880755,0.8983495331774707,0.2277183622717401,4.165821754701888,19.24028608706696,4.81007152176674,,,
151,0.034077966822834274,0.0678576916545682,0.5900605708909428,615,0.6862979243742143,1.1832551640224518,2.356154769629917,20.488083142475315,0.29581379100561295,0.5890386924074793,5.122020785618829,23.82963653012147,5.957409132530367,,,
152,0.00026424039980329757,0.0018946917320490577,0.26105641906109334,420,0.3301159510444176,0.009174955161970099,0.06578748632020738,9.064400982639283,0.0022937387904925248,0.016446871580051845,2.2661002456598207,11.462286052164268,2.865571513041067,,,
153,0.1551994058225587,0.1505222323534121,0.8202282406321867,224,0.9263708815670711,5.388833768970883,5.226432951775175,28.47996497123079,1.3472084422427208,1.3066082379437938,7.119991242807697,32.165449749771845,8.041362437442961,,,
154,0.14316466438058537,0.19102014781502694,0.8267133664534969,705,0.959874515319396,4.970963476622686,6.632601572433366,28.70514150999832,1.2427408691556714,1.6581503931083414,7.17628537749958,33.32876292092007,8.332190730230018,,,
155,0.002905342951990598,0.001265091888644144,0.2324705047785442,724,0.2895279452206724,0.10087931797901754,0.04392652055750197,8.071840866920612,0.025219829494754386,0.010981630139375493,2.017960216730153,10.052989313952187,2.5132473284880468,,,
156,-0.0015890105779500468,0.012922162880765527,0.8104320892050911,469,1.167717125391845,-0.055173625287581525,0.44868333954594064,28.139823001379174,-0.013793406321895381,0.11217083488648516,7.0349557503447935,40.54547402785565,10.136368506963912,,,
157,0.001329132118447599,-0.003238329923594973,1.204485392726366,596,1.7599237103824148,0.046150125416737534,-0.11244129160706466,41.82214180624488,0.011537531354184383,-0.028110322901766165,10.45553545156122,61.10807107189821,15.277017767974552,,,
158,-0.014119641457543568,-0.006225291223125078,0.8741050808781026,63,1.2218942260412795,-0.49026219068882776,-0.21615456184934898,30.35067661824948,-0.12256554767220694,-0.054038640462337244,7.58766915456237,42.42661131660531,10.606652829151328,,,
161,0.0325987758514504,0.007987952362420739,0.5866144347748736,58,0.8260197242675638,1.1318946951140607,0.2773576819279729,20.368426404253164,0.2829736737785152,0.06933942048199322,5.092106601063291,28.68105686601835,7.170264216504587,,,
162,0.06728248228861701,0.07815014889705871,0.40959021829230763,99,0.4934174947346666,2.33618235002536,2.7135294700036727,14.221791559545506,0.58404558750634,0.6783823675009182,3.5554478898863766,17.132442252177096,4.283110563044274,,,
164,-0.009895226161609934,0.03664038027740994,0.6200701049850741,306,0.8348695256749157,-0.34358204278342014,1.2722272839922282,21.530074185291742,-0.08589551069585503,0.31805682099805704,5.3825185463229355,28.98833967048442,7.247084917621105,,,
165,-0.0014212089372449555,0.03016315069813536,0.40992545546390413,41,0.48119479585577246,-0.04934721671901934,1.0473249185406561,14.23343166461768,-0.012336804179754836,0.26183122963516403,3.55835791615442,16.708045701704133,4.177011425426033,,,
