particle,mean_vx_px_per_frame,mean_vy_px_per_frame,mean_speed_px_per_frame,n_steps,rms_residual_speed_px_per_frame,mean_vx_px_per_s,mean_vy_px_per_s,mean_speed_px_per_s,mean_vx_um_per_s,mean_vy_um_per_s,mean_speed_um_per_s,rms_residual_speed_px_per_s,rms_residual_speed_um_per_s,D_m2_per_s,k_B_est_J_per_K,k_B_ratio_to_accepted
118,-7.227013399256048e-05,-0.000491729375429133,0.326294129895951,1227,0.41412273271870614,-0.002509363592489685,-0.017073827373650357,11.329584778247211,-0.0006273408981224213,-0.004268456843412589,2.832396194561803,14.379169525458915,3.5947923813647287,,,
119,0.000134340298602118,-1.344325790776561e-05,0.22427686755409856,1227,0.32434150476904755,0.004664563848062742,-0.00046677680107343753,7.787341395213411,0.0011661409620156854,-0.00011669420026835938,1.9468353488033527,11.26178572859087,2.8154464321477173,,,
120,0.1035931262654946,0.2560025671711327,0.7074612361933391,282,0.8298088165060155,3.5969605301905037,8.88892113731607,24.56446904310512,0.8992401325476259,2.2222302843290174,6.14111726077628,28.81262172672187,7.203155431680467,,,
121,-0.015332926132809158,0.03147277703810771,0.5043301338563385,216,0.713313667913534,-0.5323898611833996,1.092797764317176,17.511350907759788,-0.1330974652958499,0.273199441079294,4.377837726939947,24.767677177293727,6.191919294323432,,,
123,0.007731668350989196,0.00164030423810253,0.23132080237350322,80,0.3566307066978787,0.2684589884830469,0.05695464375539605,8.031920900012778,0.06711474712076172,0.014238660938849013,2.0079802250031946,12.382931397963745,3.095732849490936,,,
124,0.0009328490827330088,3.098717457638425e-05,0.31159859828241804,1227,0.3879384840282285,0.03239038585065553,0.001075936675641214,10.819326529562119,0.008097596462663883,0.0002689841689103035,2.7048316323905297,13.47000004242815,3.3675000106070376,,,
125,0.00011958543923152671,2.2609641460083208e-05,0.11713855148234288,1227,0.21730960978336186,0.00415224562099707,0.0007850519707770092,4.067284784569909,0.0010380614052492676,0.0001962629926942523,1.0168211961424773,7.5454242708978905,1.8863560677244726,,,
126,-0.09111039182624589,0.19307984635501835,1.3982658765047546,46,1.8102941448289653,-3.1635350249909098,6.704118425138947,48.550587763998095,-0.7908837562477274,1.6760296062847369,12.137646940999524,62.85703329675134,15.714258324187835,,,
127,0.04350884254695295,0.04551760960013841,0.5066395228106161,78,0.5732133860509091,1.5107140309153002,1.580462440536006,17.59153751103021,0.37767850772882505,0.3951156101340015,4.397884377757553,19.903115190459665,4.975778797614916,,,
128,1.1990966856164026e-05,-4.608905283651208e-05,0.09590674498632923,1227,0.13552825133646054,0.00041635035117972734,-0.0016003040925893725,3.3300739994153234,0.00010408758779493184,-0.0004000760231473431,0.8325184998538309,4.7058119429045835,1.1764529857261459,,,
